cust_number,clear_date,due_in_date,total_open_amount,cust_payment_terms,Delay,Weekday,cust_number_mean,cust_pt_mean,due_m,create_m,Aging bucket
0200769623,2020-05-17,2020-05-17,16671.61,NAH4,0,5,-2.1254432624113475,-1.7752659574468086,5,5,0-15 days
0200707822,2020-04-17,2020-04-17,86365.44,NAA8,0,3,0.8558139534883721,1.3544147208906758,4,4,0-15 days
0200769623,2020-05-06,2020-05-06,661.11,NAH4,0,1,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200769623,2020-05-07,2020-05-07,44913.37,NAH4,0,2,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200772670,2020-04-16,2020-04-16,52687.25,NAU5,0,2,2.0064935064935066,2.1217532467532467,4,4,0-15 days
0200769623,2020-04-02,2020-04-02,61370.94,NAH4,0,2,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200775094,2020-04-21,2020-04-21,66881.71,NAA8,0,0,-0.6666666666666666,1.3544147208906758,4,4,0-15 days
0200769623,2020-05-26,2020-05-26,274.14,NAH4,0,0,-2.1254432624113475,-1.7752659574468086,5,5,0-15 days
0200418007,2020-03-24,2020-03-24,51514.2,NAA8,0,0,-1.977591036414566,1.3544147208906758,3,3,0-15 days
0200769623,2020-04-22,2020-04-22,36231.45,NAH4,0,1,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
200779051,2020-04-03,2020-04-03,106268.41,NAA8,0,3,-4.0,1.3544147208906758,4,3,0-15 days
0200777735,2020-05-23,2020-05-23,998.32,NAA8,0,4,-2.4867256637168142,1.3544147208906758,5,5,0-15 days
0200705742,2020-04-13,2020-04-13,30388.28,NAAW,0,1,-7.0807692307692305,-15.473333333333333,4,3,0-15 days
0200769623,2020-03-20,2020-03-20,14507.18,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
200761734,2020-04-18,2020-04-18,111356.47,NAA8,0,4,-2.4285714285714284,1.3544147208906758,4,4,0-15 days
0200048886,2020-05-07,2020-05-07,132154.25,NAA8,0,2,-2.0,1.3544147208906758,5,4,0-15 days
0200769623,2020-03-15,2020-03-15,420.65,NAH4,0,5,-2.1254432624113475,-1.7752659574468086,3,2,0-15 days
0200762301,2020-05-18,2020-05-18,104569.05,NAC6,0,6,0.281648675171737,0.6570702794242168,5,5,0-15 days
0100031704,2020-05-01,2020-05-01,40111.34,NAA8,0,3,0.9877049180327869,1.3544147208906758,5,4,0-15 days
0200769623,2020-03-13,2020-03-13,51619.8,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,3,2,0-15 days
0200726979,2020-05-22,2020-05-22,220.86,NAA8,0,3,0.9880952380952381,1.3544147208906758,5,5,0-15 days
200748108,2020-04-07,2020-04-07,2646.76,NAA8,0,0,0.6,1.3544147208906758,4,3,0-15 days
0200353024,2020-03-24,2020-03-24,508.44,NAM4,0,3,1.420071105365223,1.420071105365223,3,3,0-15 days
0200769623,2020-04-14,2020-04-14,47992.6,NAH4,0,0,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0140104934,2020-03-30,2020-03-30,66082.59,CA10,0,2,1.420071105365223,6.328484848484848,3,3,0-15 days
0200769623,2020-05-22,2020-05-22,57797.36,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,5,5,0-15 days
0140106408,2020-04-14,2020-04-14,5870.89,CA10,0,4,9.36624203821656,6.328484848484848,4,4,0-15 days
0200762301,2020-04-17,2020-04-17,42584.24,NAC6,0,3,0.281648675171737,0.6570702794242168,4,4,0-15 days
CCU001,2020-04-17,2020-04-17,22537.44,NAG2,0,2,10.5,8.60211800302572,4,3,0-15 days
0200711029,2020-04-17,2020-04-17,22047.67,NAA8,0,3,-0.2413793103448276,1.3544147208906758,4,4,0-15 days
0200769623,2020-05-21,2020-05-21,15829.64,NAH4,0,2,-2.1254432624113475,-1.7752659574468086,5,5,0-15 days
0200707822,2020-03-23,2020-03-23,22666.89,NAA8,0,6,0.8558139534883721,1.3544147208906758,3,3,0-15 days
0200748108,2020-03-20,2020-03-20,118838.05,NAA8,0,3,0.821917808219178,1.3544147208906758,3,3,0-15 days
0200769623,2020-05-07,2020-05-07,332.3,NAH4,0,2,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200769623,2020-03-16,2020-03-16,52792.35,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0200779051,2020-04-14,2020-04-14,132121.0,NAA8,0,0,-6.962962962962963,1.3544147208906758,4,3,0-15 days
0200739534,2020-04-17,2020-04-17,714.16,NAA8,0,3,1.0491803278688525,1.3544147208906758,4,4,0-15 days
0200769623,2020-04-11,2020-04-11,16342.71,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200762950,2020-04-25,2020-04-25,67969.2,NAA8,0,4,-0.16666666666666666,1.3544147208906758,4,4,0-15 days
0200776463,2020-05-03,2020-05-03,70099.84,NAA8,0,5,0.896551724137931,1.3544147208906758,5,4,0-15 days
0200776463,2020-05-13,2020-05-13,127340.53,NAA8,0,1,0.896551724137931,1.3544147208906758,5,4,0-15 days
0200762301,2020-06-17,2020-06-17,2156.43,NAGD,0,0,0.281648675171737,-11.340659340659341,6,4,0-15 days
0200799538,2020-05-14,2020-05-14,13040.14,NAGD,0,1,-5.709677419354839,-11.340659340659341,5,3,0-15 days
0200769623,2020-04-06,2020-04-06,186.53,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200705372,2020-03-14,2020-03-14,43640.77,NAA8,0,4,0.7162162162162162,1.3544147208906758,3,2,0-15 days
0200769623,2020-05-08,2020-05-08,72.2,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200726979,2020-04-15,2020-04-15,355.5,NAA8,0,1,0.9880952380952381,1.3544147208906758,4,3,0-15 days
0140104429,2020-05-22,2020-05-22,71017.65,CA10,0,0,3.5583941605839415,6.328484848484848,5,5,0-15 days
0140104429,2020-03-09,2020-03-09,29155.67,CA10,0,3,3.5583941605839415,6.328484848484848,3,2,0-15 days
0200020431,2020-03-11,2020-03-11,14960.04,NAM2,0,2,4.0,1.420071105365223,3,3,0-15 days
0200769623,2020-03-23,2020-03-23,60731.54,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0200769623,2020-05-24,2020-05-24,51303.36,NAH4,0,5,-2.1254432624113475,-1.7752659574468086,5,5,0-15 days
0200353024,2020-05-11,2020-05-11,12634.96,NAM2,0,3,1.420071105365223,1.420071105365223,5,5,0-15 days
0140105686,2020-03-23,2020-03-23,31736.18,CA10,0,3,7.031818181818182,6.328484848484848,3,3,0-15 days
0200762301,2020-05-16,2020-05-16,26853.63,NAC6,0,4,0.281648675171737,0.6570702794242168,5,5,0-15 days
0200769623,2020-04-08,2020-04-08,43712.29,NAH4,0,1,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200769623,2020-05-11,2020-05-11,471.56,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200148860,2020-04-08,2020-04-08,43789.36,NAA8,0,1,-5.317073170731708,1.3544147208906758,4,3,0-15 days
0200769623,2020-03-18,2020-03-18,1621.49,NAH4,0,1,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0200726979,2020-03-25,2020-03-25,187.35,NAA8,0,1,0.9880952380952381,1.3544147208906758,3,3,0-15 days
0200762301,2020-04-23,2020-04-23,86752.7,NAC6,0,2,0.281648675171737,0.6570702794242168,4,4,0-15 days
0200526831,2020-04-04,2020-04-04,59010.3,NAA8,0,4,0.3142857142857143,1.3544147208906758,4,3,0-15 days
0200744019,2020-05-04,2020-05-04,38411.03,NAA8,0,6,3.198996655518395,1.3544147208906758,5,4,0-15 days
0200881076,2020-05-22,2020-05-22,6539.21,NAA8,0,3,0.8732394366197183,1.3544147208906758,5,5,0-15 days
0200803720,2020-04-24,2020-04-24,18162.94,NAM4,0,4,1.420071105365223,1.420071105365223,4,4,0-15 days
0200769623,2020-04-06,2020-04-06,13112.93,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200726979,2020-04-21,2020-04-21,269.81,NAA8,0,0,0.9880952380952381,1.3544147208906758,4,4,0-15 days
0200915438,2020-04-16,2020-04-16,16871.48,NAA8,0,2,2.2708333333333335,1.3544147208906758,4,4,0-15 days
200769623,2020-04-21,2020-04-21,76666.58,NAH4,0,0,-2.2663817663817665,-1.7752659574468086,4,4,0-15 days
0200769623,2020-05-01,2020-05-01,24826.07,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200769623,2020-03-18,2020-03-18,1898.2,NAH4,0,1,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0200780383,2020-03-13,2020-03-13,42871.96,NAA8,0,3,1.4654654654654655,1.3544147208906758,3,2,0-15 days
0200762301,2020-04-25,2020-04-25,114888.18,NAC6,0,4,0.281648675171737,0.6570702794242168,4,4,0-15 days
0200418007,2020-03-18,2020-03-18,1759.5,NAA8,0,1,-1.977591036414566,1.3544147208906758,3,3,0-15 days
0200769623,2020-04-29,2020-04-29,22141.22,NAH4,0,1,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200707822,2020-04-30,2020-04-30,19397.85,NAA8,0,2,0.8558139534883721,1.3544147208906758,4,4,0-15 days
0200744019,2020-04-09,2020-04-09,25177.46,NAA8,0,2,3.198996655518395,1.3544147208906758,4,3,0-15 days
0200457993,2020-03-23,2020-03-23,803.23,NAD1,0,1,-6.666666666666667,0.27672955974842767,3,3,0-15 days
0200434439,2020-03-30,2020-03-30,58591.42,NAD1,0,1,0.1016949152542373,0.27672955974842767,3,3,0-15 days
0200762301,2020-05-09,2020-05-09,8236.76,NAGD,0,3,0.281648675171737,-11.340659340659341,5,3,0-15 days
0200762301,2020-05-04,2020-05-04,45309.45,NAC6,0,6,0.281648675171737,0.6570702794242168,5,4,0-15 days
0200769623,2020-04-18,2020-04-18,17905.64,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200769623,2020-04-10,2020-04-10,20532.84,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200759878,2020-05-15,2020-05-15,14537.86,NAH4,0,3,1.3376777251184835,-1.7752659574468086,5,4,0-15 days
0200148860,2020-04-27,2020-04-27,15367.37,NAA8,0,6,-5.317073170731708,1.3544147208906758,4,4,0-15 days
CCU013,2020-03-02,2020-03-02,976.92,NAX2,0,0,44.602536997885835,45.639583333333334,3,3,0-15 days
0200769623,2020-04-14,2020-04-14,22327.88,NAH4,0,0,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200769623,2020-05-10,2020-05-10,420.65,NAH4,0,5,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200148860,2020-03-26,2020-03-26,14776.32,NAA8,0,2,-5.317073170731708,1.3544147208906758,3,3,0-15 days
0200418007,2020-06-21,2020-06-21,8482.8,NAGD,0,4,-1.977591036414566,-11.340659340659341,6,4,0-15 days
0200769623,2020-05-05,2020-05-05,37287.69,NAH4,0,0,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200769623,2020-05-03,2020-05-03,19729.7,NAH4,0,5,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200657619,2020-05-24,2020-05-24,20589.0,NA32,0,2,10.333333333333334,-3.4711729622266403,5,4,0-15 days
0200769623,2020-05-04,2020-05-04,36312.19,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200780383,2020-05-05,2020-05-05,77096.61,NAA8,0,0,1.4654654654654655,1.3544147208906758,5,4,0-15 days
0200769623,2020-03-18,2020-03-18,3927.25,NAH4,0,1,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0200337148,2020-03-24,2020-03-24,715.6,NAA8,0,0,-0.1,1.3544147208906758,3,3,0-15 days
0200769623,2020-04-03,2020-04-03,14316.78,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200762301,2020-04-26,2020-04-26,52532.13,NAC6,0,5,0.281648675171737,0.6570702794242168,4,4,0-15 days
CCU013,2020-03-08,2020-03-08,53341.92,NAX2,0,6,44.602536997885835,45.639583333333334,3,3,0-15 days
0200561861,2020-04-10,2020-04-10,52203.03,NAA8,0,3,-0.4375,1.3544147208906758,4,3,0-15 days
0200726979,2020-03-20,2020-03-20,476.3,NAA8,0,3,0.9880952380952381,1.3544147208906758,3,3,0-15 days
0200769623,2020-04-26,2020-04-26,20439.33,NAH4,0,5,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200881076,2020-05-05,2020-05-05,33137.35,NAA8,0,0,0.8732394366197183,1.3544147208906758,5,4,0-15 days
0140105847,2020-05-03,2020-05-03,7075.35,CA10,0,2,5.914529914529915,6.328484848484848,5,4,0-15 days
0200936373,2020-05-11,2020-05-11,360.38,NAA8,0,6,1.8149779735682818,1.3544147208906758,5,4,0-15 days
0200769623,2020-03-27,2020-03-27,14940.55,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0200739006,2020-04-03,2020-04-03,56489.43,NAA8,0,3,-0.4177215189873418,1.3544147208906758,4,3,0-15 days
0200759878,2020-05-03,2020-05-03,18732.0,NAH4,0,5,1.3376777251184835,-1.7752659574468086,5,4,0-15 days
200761734,2020-04-17,2020-04-17,26257.15,NAA8,0,3,-2.4285714285714284,1.3544147208906758,4,4,0-15 days
0200726979,2020-04-07,2020-04-07,690.19,NAA8,0,0,0.9880952380952381,1.3544147208906758,4,3,0-15 days
0200762301,2020-05-01,2020-05-01,34928.92,NAC6,0,3,0.281648675171737,0.6570702794242168,5,4,0-15 days
0200759878,2020-04-10,2020-04-10,12159.93,NAH4,0,3,1.3376777251184835,-1.7752659574468086,4,3,0-15 days
0200793513,2020-05-02,2020-05-02,13914.01,NAA8,0,4,0.9384615384615385,1.3544147208906758,5,4,0-15 days
0200705742,2020-03-23,2020-03-23,22803.1,NAD1,0,1,-7.0807692307692305,0.27672955974842767,3,3,0-15 days
0200769623,2020-04-17,2020-04-17,49732.72,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200747369,2020-04-18,2020-04-18,55606.61,NAA8,0,4,2.7666666666666666,1.3544147208906758,4,4,0-15 days
0200726979,2020-04-10,2020-04-10,347.78,NAA8,0,3,0.9880952380952381,1.3544147208906758,4,3,0-15 days
0200741831,2020-03-31,2020-03-31,69522.09,NAA8,0,0,14.25,1.3544147208906758,3,3,0-15 days
0200759878,2020-05-16,2020-05-16,1731.34,NAGD,0,3,1.3376777251184835,-11.340659340659341,5,3,0-15 days
0200772670,2020-03-17,2020-03-17,19110.62,NAU5,0,0,2.0064935064935066,2.1217532467532467,3,3,0-15 days
0200772670,2020-04-04,2020-04-04,5393.25,NAU5,0,4,2.0064935064935066,2.1217532467532467,4,3,0-15 days
0200707822,2020-03-29,2020-03-29,68907.38,NAA8,0,5,0.8558139534883721,1.3544147208906758,3,3,0-15 days
0200769623,2020-04-19,2020-04-19,32515.23,NAH4,0,5,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200769623,2020-04-13,2020-04-13,52260.83,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200803720,2020-04-08,2020-04-08,11253.44,NAM4,0,1,1.420071105365223,1.420071105365223,4,3,0-15 days
0200769623,2020-04-24,2020-04-24,4272.86,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200759878,2020-03-15,2020-03-15,24139.52,NAH4,0,5,1.3376777251184835,-1.7752659574468086,3,2,0-15 days
0200803720,2020-04-26,2020-04-26,6104.51,NAM2,0,4,1.420071105365223,1.420071105365223,4,5,0-15 days
0100036538,2020-03-26,2020-03-26,3023.08,NAA8,0,2,-7.0,1.3544147208906758,3,3,0-15 days
0200769623,2020-04-01,2020-04-01,68375.25,NAH4,0,1,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0100006311,2020-03-21,2020-03-21,20175.8,NAA8,0,4,-0.9090909090909091,1.3544147208906758,3,3,0-15 days
0200769623,2020-05-13,2020-05-13,661.11,NAH4,0,1,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200337148,2020-05-19,2020-05-19,30577.66,NAA8,0,0,-0.1,1.3544147208906758,5,5,0-15 days
0200769623,2020-05-16,2020-05-16,691.74,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,5,5,0-15 days
0200769623,2020-05-01,2020-05-01,14683.17,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200769623,2020-03-20,2020-03-20,1898.2,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0200706844,2020-04-29,2020-04-29,5163.36,NAA8,0,1,0.20973782771535582,1.3544147208906758,4,4,0-15 days
0200769623,2020-05-19,2020-05-19,1537.89,NAH4,0,0,-2.1254432624113475,-1.7752659574468086,5,5,0-15 days
0200769623,2020-04-12,2020-04-12,1322.22,NAH4,0,5,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
200820380,2020-04-13,2020-04-13,42408.35,NAA8,0,6,0.16666666666666666,1.3544147208906758,4,3,0-15 days
0200707005,2020-05-06,2020-05-06,45038.85,NAA8,0,1,0.4578313253012048,1.3544147208906758,5,4,0-15 days
0200714710,2020-04-30,2020-04-30,781.7,NAA8,0,2,0.5958904109589042,1.3544147208906758,4,4,0-15 days
0200701040,2020-03-31,2020-03-31,26808.69,NAA8,0,0,-0.4,1.3544147208906758,3,3,0-15 days
0200418007,2020-04-07,2020-04-07,7770.01,NAA8,0,0,-1.977591036414566,1.3544147208906758,4,3,0-15 days
0200794332,2020-03-17,2020-03-17,14837.38,NAAX,0,0,-0.2018348623853211,0.07539682539682539,3,3,0-15 days
0200793568,2020-05-07,2020-05-07,3352.41,NAA8,0,2,0.6987951807228916,1.3544147208906758,5,4,0-15 days
0200786288,2020-03-24,2020-03-24,14568.8,NAC6,0,0,0.6285714285714286,0.6570702794242168,3,3,0-15 days
0200920735,2020-05-02,2020-05-02,80150.94,NAA8,0,4,0.7671232876712328,1.3544147208906758,5,4,0-15 days
0200780383,2020-04-15,2020-04-15,116194.37,NAA8,0,1,1.4654654654654655,1.3544147208906758,4,3,0-15 days
0200777735,2020-05-05,2020-05-05,83642.46,NAA8,0,0,-2.4867256637168142,1.3544147208906758,5,4,0-15 days
0200759878,2020-04-23,2020-04-23,15634.36,NAH4,0,2,1.3376777251184835,-1.7752659574468086,4,4,0-15 days
0200418007,2020-05-02,2020-05-02,124059.7,NAA8,0,4,-1.977591036414566,1.3544147208906758,5,4,0-15 days
0200769623,2020-04-12,2020-04-12,556.5,NAH4,0,5,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200152991,2020-03-23,2020-03-23,2366.88,NAD1,0,1,1.5274725274725274,0.27672955974842767,3,3,0-15 days
0200720238,2020-04-24,2020-04-24,51093.68,NAA8,0,3,0.875,1.3544147208906758,4,4,0-15 days
0200726979,2020-04-08,2020-04-08,2124.66,NAA8,0,1,0.9880952380952381,1.3544147208906758,4,3,0-15 days
0200769623,2020-03-27,2020-03-27,4272.86,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0200794332,2020-05-21,2020-05-21,14643.22,NAAX,0,2,-0.2018348623853211,0.07539682539682539,5,5,0-15 days
0140103335,2020-05-21,2020-05-21,2133.5,NAVE,0,1,-2.15,0.34234234234234234,5,4,0-15 days
0200315290,2020-05-22,2020-05-22,4577.02,NAA8,0,3,-0.1111111111111111,1.3544147208906758,5,5,0-15 days
0200769623,2020-03-21,2020-03-21,26395.14,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0200466603,2020-05-15,2020-05-15,112546.67,NAA8,0,3,0.958904109589041,1.3544147208906758,5,4,0-15 days
0200418007,2020-03-18,2020-03-18,28317.63,NAA8,0,1,-1.977591036414566,1.3544147208906758,3,3,0-15 days
0200769623,2020-03-26,2020-03-26,7531.34,NAH4,0,2,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0200769623,2020-04-01,2020-04-01,45616.61,NAH4,0,1,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200761734,2020-04-05,2020-04-05,69828.86,NAA8,0,5,-2.7335907335907335,1.3544147208906758,4,3,0-15 days
0200726979,2020-04-23,2020-04-23,317.3,NAA8,0,2,0.9880952380952381,1.3544147208906758,4,4,0-15 days
0200418007,2020-04-15,2020-04-15,2270.17,NAA8,0,1,-1.977591036414566,1.3544147208906758,4,3,0-15 days
200752302,2020-04-11,2020-04-11,38846.26,NAA8,0,4,11.666666666666666,1.3544147208906758,4,3,0-15 days
0140104229,2020-04-28,2020-04-28,307.53,CA10,0,4,6.555555555555555,6.328484848484848,4,4,0-15 days
0200759878,2020-05-19,2020-05-19,23036.74,NAH4,0,0,1.3376777251184835,-1.7752659574468086,5,5,0-15 days
0200148860,2020-03-21,2020-03-21,41037.98,NAA8,0,4,-5.317073170731708,1.3544147208906758,3,3,0-15 days
0200769623,2020-03-21,2020-03-21,943.12,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0200769623,2020-03-17,2020-03-17,28074.44,NAH4,0,0,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0200782001,2020-04-22,2020-04-22,29477.61,NAD1,0,3,-0.5390070921985816,0.27672955974842767,4,4,0-15 days
0200803720,2020-03-24,2020-03-24,27.6,NAM4,0,5,1.420071105365223,1.420071105365223,3,3,0-15 days
0200769623,2020-03-14,2020-03-14,10798.07,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,3,2,0-15 days
0200762301,2020-05-01,2020-05-01,50683.57,NAC6,0,3,0.281648675171737,0.6570702794242168,5,4,0-15 days
0200770677,2020-04-11,2020-04-11,56281.48,NAA8,0,4,-2.5625,1.3544147208906758,4,3,0-15 days
0200769623,2020-04-03,2020-04-03,54855.77,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200794332,2020-04-30,2020-04-30,19776.06,NAAX,0,2,-0.2018348623853211,0.07539682539682539,4,4,0-15 days
0200706844,2020-04-17,2020-04-17,39072.41,NAA8,0,3,0.20973782771535582,1.3544147208906758,4,4,0-15 days
0200769623,2020-05-04,2020-05-04,55332.59,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200769623,2020-03-21,2020-03-21,22130.81,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
200707741,2020-04-11,2020-04-11,51269.05,NAA8,0,4,1.25,1.3544147208906758,4,3,0-15 days
0200769623,2020-05-03,2020-05-03,8949.7,NAH4,0,5,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200707822,2020-03-17,2020-03-17,93582.4,NAA8,0,0,0.8558139534883721,1.3544147208906758,3,3,0-15 days
0200772595,2020-03-28,2020-03-28,24173.29,NAA8,0,4,0.8494623655913979,1.3544147208906758,3,3,0-15 days
0200769623,2020-04-16,2020-04-16,47219.82,NAH4,0,2,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200752302,2020-04-27,2020-04-27,78344.42,NAA8,0,6,0.7407407407407407,1.3544147208906758,4,4,0-15 days
0200769623,2020-04-16,2020-04-16,8718.6,NAH4,0,2,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200794332,2020-05-20,2020-05-20,10296.09,NAGD,0,0,-0.2018348623853211,-11.340659340659341,5,3,0-15 days
0200696090,2020-05-13,2020-05-13,7036.59,NAA8,0,1,0.7666666666666667,1.3544147208906758,5,4,0-15 days
0200769623,2020-03-13,2020-03-13,18615.27,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,3,2,0-15 days
0200707822,2020-04-18,2020-04-18,10272.14,NAA8,0,4,0.8558139534883721,1.3544147208906758,4,4,0-15 days
0200769623,2020-03-28,2020-03-28,6429.48,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0200769623,2020-05-01,2020-05-01,5743.0,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
100001196,2020-05-21,2020-05-21,10255.9,NAA8,0,2,0.0,1.3544147208906758,5,5,0-15 days
0200726979,2020-03-17,2020-03-17,67.29,NAA8,0,0,0.9880952380952381,1.3544147208906758,3,3,0-15 days
0200769623,2020-04-15,2020-04-15,4821.77,NAH4,0,1,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200726979,2020-04-28,2020-04-28,985.79,NAA8,0,0,0.9880952380952381,1.3544147208906758,4,4,0-15 days
140104225,2020-04-11,2020-04-11,68055.88,CA10,0,2,-0.2,6.328484848484848,4,4,0-15 days
0200781831,2020-05-07,2020-05-07,31827.8,NAA8,0,2,2.391304347826087,1.3544147208906758,5,4,0-15 days
0200769623,2020-03-25,2020-03-25,12784.86,NAH4,0,1,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
100012181,2020-06-12,2020-06-12,120.0,NAD5,0,2,1.420071105365223,8.409090909090908,6,5,0-15 days
0200729942,2020-04-22,2020-04-22,1813.51,NAA8,0,1,0.059602649006622516,1.3544147208906758,4,4,0-15 days
0200721530,2020-04-04,2020-04-04,25940.33,NAA8,0,4,-8.333333333333334,1.3544147208906758,4,3,0-15 days
0200679800,2020-04-08,2020-04-08,20436.0,NAA8,0,1,38.0,1.3544147208906758,4,3,0-15 days
0200769623,2020-04-13,2020-04-13,43784.74,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
